Date,USD,CRUDE,GOLD
25-Mar-22,55.55481477,11614.63085,1450.960743
26-Mar-22,55.5186334,11638.39599,1443.138137
27-Mar-22,55.48245203,11662.16113,1435.315531
28-Mar-22,55.44627066,11685.92627,1427.492925
29-Mar-22,55.4100893,11709.69142,1419.670319
30-Mar-22,55.37390793,11733.45656,1411.847713
31-Mar-22,55.33772656,11757.2217,1404.025107
01-Apr-22,55.30154519,11780.98684,1396.202501
02-Apr-22,55.26536382,11804.75198,1388.379895
03-Apr-22,55.22918245,11828.51713,1380.557289
04-Apr-22,55.19300108,11852.28227,1372.734683
05-Apr-22,55.15681972,11876.04741,1364.912077
06-Apr-22,55.12063835,11899.81255,1357.089471
07-Apr-22,55.08445698,11923.57769,1349.266865
08-Apr-22,55.04827561,11947.34284,1341.444259
09-Apr-22,55.01209424,11971.10798,1333.621653
10-Apr-22,54.97591287,11994.87312,1325.799047
11-Apr-22,54.9397315,12018.63826,1317.976441
12-Apr-22,54.90355014,12042.4034,1310.153835
13-Apr-22,54.86736877,12066.16855,1302.331229
14-Apr-22,54.8311874,12089.93369,1294.508623
15-Apr-22,54.79500603,12113.69883,1286.686017
16-Apr-22,54.75882466,12137.46397,1278.863411
17-Apr-22,54.72264329,12161.22911,1271.040805
18-Apr-22,54.68646192,12184.99426,1263.218199
19-Apr-22,54.65028056,12208.7594,1255.395593
20-Apr-22,54.61409919,12232.52454,1247.572987
21-Apr-22,54.57791782,12256.28968,1239.750381
22-Apr-22,54.54173645,12280.05482,1231.927775
23-Apr-22,54.50555508,12303.81996,1224.105169
24-Apr-22,54.46937371,12327.58511,1216.282563
25-Apr-22,54.43319234,12351.35025,1208.459957
26-Apr-22,54.39701098,12375.11539,1200.637351
27-Apr-22,54.36082961,12398.88053,1192.814745
28-Apr-22,54.32464824,12422.64567,1184.992139
29-Apr-22,54.28846687,12446.41082,1177.169533
30-Apr-22,54.2522855,12470.17596,1169.346927
01-May-22,54.21610413,12493.9411,1161.524321
02-May-22,54.17992276,12517.70624,1153.701715
03-May-22,54.1437414,12541.47138,1145.879109
04-May-22,54.10756003,12565.23653,1138.056503
05-May-22,54.07137866,12589.00167,1130.233897
06-May-22,54.03519729,12612.76681,1122.411291
07-May-22,53.99901592,12636.53195,1114.588685
08-May-22,53.96283455,12660.29709,1106.766079
09-May-22,53.92665318,12684.06224,1098.943473
10-May-22,53.89047182,12707.82738,1091.120867
11-May-22,53.85429045,12731.59252,1083.298261
12-May-22,53.81810908,12755.35766,1075.475655
13-May-22,53.78192771,12779.1228,1067.653049
14-May-22,53.74574634,12802.88795,1059.830443
15-May-22,53.70956497,12826.65309,1052.007837
16-May-22,53.6733836,12850.41823,1044.185231
17-May-22,53.63720224,12874.18337,1036.362625
18-May-22,53.60102087,12897.94851,1028.540019
19-May-22,53.5648395,12921.71366,1020.717413
20-May-22,53.52865813,12945.4788,1012.894807
21-May-22,53.49247676,12969.24394,1005.072201
22-May-22,53.45629539,12993.00908,997.2495953
23-May-22,53.42011402,13016.77422,989.4269893
24-May-22,53.38393266,13040.53937,981.6043833
25-May-22,53.34775129,13064.30451,973.7817773
26-May-22,53.31156992,13088.06965,965.9591713
27-May-22,53.27538855,13111.83479,958.1365653
28-May-22,53.23920718,13135.59993,950.3139593
29-May-22,53.20302581,13159.36508,942.4913533
30-May-22,53.16684444,13183.13022,934.6687473
31-May-22,53.13066308,13206.89536,926.8461413
01-Jun-22,53.09448171,13230.6605,919.0235353
02-Jun-22,53.05830034,13254.42564,911.2009293
03-Jun-22,53.02211897,13278.19079,903.3783233
04-Jun-22,52.9859376,13301.95593,895.5557173
05-Jun-22,52.94975623,13325.72107,887.7331113
06-Jun-22,52.91357486,13349.48621,879.9105053
07-Jun-22,52.8773935,13373.25135,872.0878993
08-Jun-22,52.84121213,13397.0165,864.2652933
09-Jun-22,52.80503076,13420.78164,856.4426873
10-Jun-22,52.76884939,13444.54678,848.6200813
11-Jun-22,52.73266802,13468.31192,840.7974753
12-Jun-22,52.69648665,13492.07706,832.9748693
13-Jun-22,52.66030528,13515.84221,825.1522633
14-Jun-22,52.62412392,13539.60735,817.3296573
15-Jun-22,52.58794255,13563.37249,809.5070513
16-Jun-22,52.55176118,13587.13763,801.6844453
17-Jun-22,52.51557981,13610.90277,793.8618393
18-Jun-22,52.47939844,13634.66791,786.0392333
19-Jun-22,52.44321707,13658.43306,778.2166273
20-Jun-22,52.4070357,13682.1982,770.3940213
21-Jun-22,52.37085434,13705.96334,762.5714153
22-Jun-22,52.33467297,13729.72848,754.7488093
23-Jun-22,52.2984916,13753.49362,746.9262033
24-Jun-22,52.26231023,13777.25877,739.1035973
25-Jun-22,52.22612886,13801.02391,731.2809913
26-Jun-22,52.18994749,13824.78905,723.4583853
27-Jun-22,52.15376612,13848.55419,715.6357793
28-Jun-22,52.11758476,13872.31933,707.8131733
29-Jun-22,52.08140339,13896.08448,699.9905673
30-Jun-22,52.04522202,13919.84962,692.1679613
01-Jul-22,52.00904065,13943.61476,684.3453553
02-Jul-22,51.97285928,13967.3799,676.5227493
03-Jul-22,51.93667791,13991.14504,668.7001433
04-Jul-22,51.90049654,14014.91019,660.8775373
05-Jul-22,51.86431518,14038.67533,653.0549313
06-Jul-22,51.82813381,14062.44047,645.2323253
07-Jul-22,51.79195244,14086.20561,637.4097193
08-Jul-22,51.75577107,14109.97075,629.5871133
09-Jul-22,51.7195897,14133.7359,621.7645073
10-Jul-22,51.68340833,14157.50104,613.9419013
11-Jul-22,51.64722696,14181.26618,606.1192953
12-Jul-22,51.6110456,14205.03132,598.2966893
13-Jul-22,51.57486423,14228.79646,590.4740833
14-Jul-22,51.53868286,14252.56161,582.6514773
15-Jul-22,51.50250149,14276.32675,574.8288713
16-Jul-22,51.46632012,14300.09189,567.0062653
17-Jul-22,51.43013875,14323.85703,559.1836593
18-Jul-22,51.39395738,14347.62217,551.3610533
19-Jul-22,51.35777602,14371.38732,543.5384473
20-Jul-22,51.32159465,14395.15246,535.7158413
21-Jul-22,51.28541328,14418.9176,527.8932353
22-Jul-22,51.24923191,14442.68274,520.0706293
23-Jul-22,51.21305054,14466.44788,512.2480233
24-Jul-22,51.17686917,14490.21303,504.4254173
25-Jul-22,51.1406878,14513.97817,496.6028113
26-Jul-22,51.10450644,14537.74331,488.7802053
27-Jul-22,51.06832507,14561.50845,480.9575993
28-Jul-22,51.0321437,14585.27359,473.1349933
29-Jul-22,50.99596233,14609.03874,465.3123873
30-Jul-22,50.95978096,14632.80388,457.4897813
31-Jul-22,50.92359959,14656.56902,449.6671753
01-Aug-22,50.88741822,14680.33416,441.8445693
02-Aug-22,50.85123686,14704.0993,434.0219633
03-Aug-22,50.81505549,14727.86445,426.1993573
04-Aug-22,50.77887412,14751.62959,418.3767513
05-Aug-22,50.74269275,14775.39473,410.5541453
06-Aug-22,50.70651138,14799.15987,402.7315393
07-Aug-22,50.67033001,14822.92501,394.9089333
08-Aug-22,50.63414864,14846.69016,387.0863273
09-Aug-22,50.59796728,14870.4553,379.2637213
10-Aug-22,50.56178591,14894.22044,371.4411153
11-Aug-22,50.52560454,14917.98558,363.6185093
12-Aug-22,50.48942317,14941.75072,355.7959033
13-Aug-22,50.4532418,14965.51586,347.9732973
14-Aug-22,50.41706043,14989.28101,340.1506913
15-Aug-22,50.38087906,15013.04615,332.3280853
16-Aug-22,50.3446977,15036.81129,324.5054793
17-Aug-22,50.30851633,15060.57643,316.6828733
18-Aug-22,50.27233496,15084.34157,308.8602673
19-Aug-22,50.23615359,15108.10672,301.0376613
20-Aug-22,50.19997222,15131.87186,293.2150553
21-Aug-22,50.16379085,15155.637,285.3924493
22-Aug-22,50.12760948,15179.40214,277.5698433
23-Aug-22,50.09142812,15203.16728,269.7472373
24-Aug-22,50.05524675,15226.93243,261.9246313
25-Aug-22,50.01906538,15250.69757,254.1020253
26-Aug-22,49.98288401,15274.46271,246.2794193
27-Aug-22,49.94670264,15298.22785,238.4568133
28-Aug-22,49.91052127,15321.99299,230.6342073
29-Aug-22,49.8743399,15345.75814,222.8116013
30-Aug-22,49.83815854,15369.52328,214.9889953
31-Aug-22,49.80197717,15393.28842,207.1663893
01-Sep-22,49.7657958,15417.05356,199.3437833
02-Sep-22,49.72961443,15440.8187,191.5211773
03-Sep-22,49.69343306,15464.58385,183.6985713
04-Sep-22,49.65725169,15488.34899,175.8759653
05-Sep-22,49.62107032,15512.11413,168.0533593
06-Sep-22,49.58488896,15535.87927,160.2307533
07-Sep-22,49.54870759,15559.64441,152.4081473
08-Sep-22,49.51252622,15583.40956,144.5855413
09-Sep-22,49.47634485,15607.1747,136.7629353
10-Sep-22,49.44016348,15630.93984,128.9403293
11-Sep-22,49.40398211,15654.70498,121.1177233
12-Sep-22,49.36780074,15678.47012,113.2951173
13-Sep-22,49.33161938,15702.23527,105.4725113
14-Sep-22,49.29543801,15726.00041,97.64990533
15-Sep-22,49.25925664,15749.76555,89.82729933
16-Sep-22,49.22307527,15773.53069,82.00469333
17-Sep-22,49.1868939,15797.29583,74.18208733
18-Sep-22,49.15071253,15821.06098,66.35948133
19-Sep-22,49.11453116,15844.82612,58.53687533
20-Sep-22,49.07834979,15868.59126,50.71426933
21-Sep-22,49.04216843,15892.3564,42.89166333
22-Sep-22,49.00598706,15916.12154,35.06905733
23-Sep-22,48.96980569,15939.88669,27.24645133
24-Sep-22,48.93362432,15963.65183,19.42384533
25-Sep-22,48.89744295,15987.41697,11.60123933
26-Sep-22,48.86126158,16011.18211,3.778633333
27-Sep-22,48.82508021,16034.94725,-4.043972667
28-Sep-22,48.78889885,16058.7124,-11.86657867
29-Sep-22,48.75271748,16082.47754,-19.68918467
30-Sep-22,48.71653611,16106.24268,-27.51179067
01-Oct-22,48.68035474,16130.00782,-35.33439667
02-Oct-22,48.64417337,16153.77296,-43.15700267
03-Oct-22,48.607992,16177.53811,-50.97960867
04-Oct-22,48.57181063,16201.30325,-58.80221467
05-Oct-22,48.53562927,16225.06839,-66.62482067
06-Oct-22,48.4994479,16248.83353,-74.44742667
07-Oct-22,48.46326653,16272.59867,-82.27003267
08-Oct-22,48.42708516,16296.36381,-90.09263867
09-Oct-22,48.39090379,16320.12896,-97.91524467
10-Oct-22,48.35472242,16343.8941,-105.7378507
11-Oct-22,48.31854105,16367.65924,-113.5604567
12-Oct-22,48.28235969,16391.42438,-121.3830627
13-Oct-22,48.24617832,16415.18952,-129.2056687
14-Oct-22,48.20999695,16438.95467,-137.0282747
15-Oct-22,48.17381558,16462.71981,-144.8508807
16-Oct-22,48.13763421,16486.48495,-152.6734867
17-Oct-22,48.10145284,16510.25009,-160.4960927
18-Oct-22,48.06527147,16534.01523,-168.3186987
19-Oct-22,48.02909011,16557.78038,-176.1413047
20-Oct-22,47.99290874,16581.54552,-183.9639107
21-Oct-22,47.95672737,16605.31066,-191.7865167
22-Oct-22,47.920546,16629.0758,-199.6091227
23-Oct-22,47.88436463,16652.84094,-207.4317287
24-Oct-22,47.84818326,16676.60609,-215.2543347
25-Oct-22,47.81200189,16700.37123,-223.0769407
26-Oct-22,47.77582053,16724.13637,-230.8995467
27-Oct-22,47.73963916,16747.90151,-238.7221527
28-Oct-22,47.70345779,16771.66665,-246.5447587
29-Oct-22,47.66727642,16795.4318,-254.3673647
30-Oct-22,47.63109505,16819.19694,-262.1899707
31-Oct-22,47.59491368,16842.96208,-270.0125767
01-Nov-22,47.55873231,16866.72722,-277.8351827
02-Nov-22,47.52255095,16890.49236,-285.6577887
03-Nov-22,47.48636958,16914.25751,-293.4803947
04-Nov-22,47.45018821,16938.02265,-301.3030007
05-Nov-22,47.41400684,16961.78779,-309.1256067
06-Nov-22,47.37782547,16985.55293,-316.9482127
07-Nov-22,47.3416441,17009.31807,-324.7708187
08-Nov-22,47.30546273,17033.08322,-332.5934247
09-Nov-22,47.26928137,17056.84836,-340.4160307
10-Nov-22,47.2331,17080.6135,-348.2386367
11-Nov-22,47.19691863,17104.37864,-356.0612427
12-Nov-22,47.16073726,17128.14378,-363.8838487
13-Nov-22,47.12455589,17151.90893,-371.7064547
14-Nov-22,47.08837452,17175.67407,-379.5290607
15-Nov-22,47.05219315,17199.43921,-387.3516667
16-Nov-22,47.01601179,17223.20435,-395.1742727
17-Nov-22,46.97983042,17246.96949,-402.9968787
18-Nov-22,46.94364905,17270.73464,-410.8194847
19-Nov-22,46.90746768,17294.49978,-418.6420907
20-Nov-22,46.87128631,17318.26492,-426.4646967
21-Nov-22,46.83510494,17342.03006,-434.2873027
22-Nov-22,46.79892357,17365.7952,-442.1099087
23-Nov-22,46.76274221,17389.56035,-449.9325147
24-Nov-22,46.72656084,17413.32549,-457.7551207
25-Nov-22,46.69037947,17437.09063,-465.5777267
26-Nov-22,46.6541981,17460.85577,-473.4003327
27-Nov-22,46.61801673,17484.62091,-481.2229387
28-Nov-22,46.58183536,17508.38606,-489.0455447
29-Nov-22,46.54565399,17532.1512,-496.8681507
30-Nov-22,46.50947263,17555.91634,-504.6907567
01-Dec-22,46.47329126,17579.68148,-512.5133627
02-Dec-22,46.43710989,17603.44662,-520.3359687
03-Dec-22,46.40092852,17627.21176,-528.1585747
04-Dec-22,46.36474715,17650.97691,-535.9811807
05-Dec-22,46.32856578,17674.74205,-543.8037867
06-Dec-22,46.29238441,17698.50719,-551.6263927
07-Dec-22,46.25620305,17722.27233,-559.4489987
08-Dec-22,46.22002168,17746.03747,-567.2716047
09-Dec-22,46.18384031,17769.80262,-575.0942107
10-Dec-22,46.14765894,17793.56776,-582.9168167
11-Dec-22,46.11147757,17817.3329,-590.7394227
12-Dec-22,46.0752962,17841.09804,-598.5620287
13-Dec-22,46.03911483,17864.86318,-606.3846347
14-Dec-22,46.00293347,17888.62833,-614.2072407
15-Dec-22,45.9667521,17912.39347,-622.0298467
16-Dec-22,45.93057073,17936.15861,-629.8524527
17-Dec-22,45.89438936,17959.92375,-637.6750587
18-Dec-22,45.85820799,17983.68889,-645.4976647
19-Dec-22,45.82202662,18007.45404,-653.3202707
20-Dec-22,45.78584525,18031.21918,-661.1428767
21-Dec-22,45.74966389,18054.98432,-668.9654827
22-Dec-22,45.71348252,18078.74946,-676.7880887
23-Dec-22,45.67730115,18102.5146,-684.6106947
24-Dec-22,45.64111978,18126.27975,-692.4333007
25-Dec-22,45.60493841,18150.04489,-700.2559067
26-Dec-22,45.56875704,18173.81003,-708.0785127
27-Dec-22,45.53257567,18197.57517,-715.9011187
28-Dec-22,45.49639431,18221.34031,-723.7237247
29-Dec-22,45.46021294,18245.10546,-731.5463307
30-Dec-22,45.42403157,18268.8706,-739.3689367
31-Dec-22,45.3878502,18292.63574,-747.1915427
01-Jan-23,45.35166883,18316.40088,-755.0141487
02-Jan-23,45.31548746,18340.16602,-762.8367547
03-Jan-23,45.27930609,18363.93117,-770.6593607
04-Jan-23,45.24312473,18387.69631,-778.4819667
05-Jan-23,45.20694336,18411.46145,-786.3045727
06-Jan-23,45.17076199,18435.22659,-794.1271787
07-Jan-23,45.13458062,18458.99173,-801.9497847
08-Jan-23,45.09839925,18482.75688,-809.7723907
09-Jan-23,45.06221788,18506.52202,-817.5949967
10-Jan-23,45.02603651,18530.28716,-825.4176027
11-Jan-23,44.98985515,18554.0523,-833.2402087
12-Jan-23,44.95367378,18577.81744,-841.0628147
13-Jan-23,44.91749241,18601.58259,-848.8854207
14-Jan-23,44.88131104,18625.34773,-856.7080267
15-Jan-23,44.84512967,18649.11287,-864.5306327
16-Jan-23,44.8089483,18672.87801,-872.3532387
17-Jan-23,44.77276693,18696.64315,-880.1758447
18-Jan-23,44.73658557,18720.4083,-887.9984507
19-Jan-23,44.7004042,18744.17344,-895.8210567
20-Jan-23,44.66422283,18767.93858,-903.6436627
21-Jan-23,44.62804146,18791.70372,-911.4662687
22-Jan-23,44.59186009,18815.46886,-919.2888747
23-Jan-23,44.55567872,18839.23401,-927.1114807
24-Jan-23,44.51949735,18862.99915,-934.9340867
25-Jan-23,44.48331599,18886.76429,-942.7566927
26-Jan-23,44.44713462,18910.52943,-950.5792987
27-Jan-23,44.41095325,18934.29457,-958.4019047
28-Jan-23,44.37477188,18958.05971,-966.2245107
29-Jan-23,44.33859051,18981.82486,-974.0471167
30-Jan-23,44.30240914,19005.59,-981.8697227
31-Jan-23,44.26622777,19029.35514,-989.6923287
01-Feb-23,44.23004641,19053.12028,-997.5149347
02-Feb-23,44.19386504,19076.88542,-1005.337541
03-Feb-23,44.15768367,19100.65057,-1013.160147
04-Feb-23,44.1215023,19124.41571,-1020.982753
05-Feb-23,44.08532093,19148.18085,-1028.805359
06-Feb-23,44.04913956,19171.94599,-1036.627965
07-Feb-23,44.01295819,19195.71113,-1044.450571
08-Feb-23,43.97677683,19219.47628,-1052.273177
09-Feb-23,43.94059546,19243.24142,-1060.095783
10-Feb-23,43.90441409,19267.00656,-1067.918389
11-Feb-23,43.86823272,19290.7717,-1075.740995
12-Feb-23,43.83205135,19314.53684,-1083.563601
13-Feb-23,43.79586998,19338.30199,-1091.386207
14-Feb-23,43.75968861,19362.06713,-1099.208813
15-Feb-23,43.72350725,19385.83227,-1107.031419
16-Feb-23,43.68732588,19409.59741,-1114.854025
17-Feb-23,43.65114451,19433.36255,-1122.676631
18-Feb-23,43.61496314,19457.1277,-1130.499237
19-Feb-23,43.57878177,19480.89284,-1138.321843
20-Feb-23,43.5426004,19504.65798,-1146.144449
21-Feb-23,43.50641903,19528.42312,-1153.967055
22-Feb-23,43.47023767,19552.18826,-1161.789661
23-Feb-23,43.4340563,19575.95341,-1169.612267
24-Feb-23,43.39787493,19599.71855,-1177.434873
25-Feb-23,43.36169356,19623.48369,-1185.257479
26-Feb-23,43.32551219,19647.24883,-1193.080085
27-Feb-23,43.28933082,19671.01397,-1200.902691
28-Feb-23,43.25314945,19694.77912,-1208.725297
01-Mar-23,43.21696809,19718.54426,-1216.547903
02-Mar-23,43.18078672,19742.3094,-1224.370509
03-Mar-23,43.14460535,19766.07454,-1232.193115
04-Mar-23,43.10842398,19789.83968,-1240.015721
05-Mar-23,43.07224261,19813.60483,-1247.838327
06-Mar-23,43.03606124,19837.36997,-1255.660933
07-Mar-23,42.99987987,19861.13511,-1263.483539
08-Mar-23,42.96369851,19884.90025,-1271.306145
09-Mar-23,42.92751714,19908.66539,-1279.128751
10-Mar-23,42.89133577,19932.43054,-1286.951357
11-Mar-23,42.8551544,19956.19568,-1294.773963
12-Mar-23,42.81897303,19979.96082,-1302.596569
13-Mar-23,42.78279166,20003.72596,-1310.419175
14-Mar-23,42.74661029,20027.4911,-1318.241781
15-Mar-23,42.71042893,20051.25625,-1326.064387
16-Mar-23,42.67424756,20075.02139,-1333.886993
17-Mar-23,42.63806619,20098.78653,-1341.709599
18-Mar-23,42.60188482,20122.55167,-1349.532205
19-Mar-23,42.56570345,20146.31681,-1357.354811
20-Mar-23,42.52952208,20170.08196,-1365.177417
21-Mar-23,42.49334071,20193.8471,-1373.000023
22-Mar-23,42.45715935,20217.61224,-1380.822629
23-Mar-23,42.42097798,20241.37738,-1388.645235
24-Mar-23,42.38479661,20265.14252,-1396.467841
25-Mar-23,42.34861524,20288.90766,-1404.290447
26-Mar-23,42.31243387,20312.67281,-1412.113053
27-Mar-23,42.2762525,20336.43795,-1419.935659
28-Mar-23,42.24007113,20360.20309,-1427.758265
29-Mar-23,42.20388977,20383.96823,-1435.580871
30-Mar-23,42.1677084,20407.73337,-1443.403477
31-Mar-23,42.13152703,20431.49852,-1451.226083
01-Apr-23,42.09534566,20455.26366,-1459.048689
02-Apr-23,42.05916429,20479.0288,-1466.871295
03-Apr-23,42.02298292,20502.79394,-1474.693901
04-Apr-23,41.98680155,20526.55908,-1482.516507
05-Apr-23,41.95062019,20550.32423,-1490.339113
06-Apr-23,41.91443882,20574.08937,-1498.161719
07-Apr-23,41.87825745,20597.85451,-1505.984325
08-Apr-23,41.84207608,20621.61965,-1513.806931
09-Apr-23,41.80589471,20645.38479,-1521.629537
10-Apr-23,41.76971334,20669.14994,-1529.452143
11-Apr-23,41.73353197,20692.91508,-1537.274749
12-Apr-23,41.6973506,20716.68022,-1545.097355
13-Apr-23,41.66116924,20740.44536,-1552.919961
14-Apr-23,41.62498787,20764.2105,-1560.742567
15-Apr-23,41.5888065,20787.97565,-1568.565173
16-Apr-23,41.55262513,20811.74079,-1576.387779
17-Apr-23,41.51644376,20835.50593,-1584.210385
18-Apr-23,41.48026239,20859.27107,-1592.032991
19-Apr-23,41.44408102,20883.03621,-1599.855597
20-Apr-23,41.40789966,20906.80136,-1607.678203
21-Apr-23,41.37171829,20930.5665,-1615.500809
22-Apr-23,41.33553692,20954.33164,-1623.323415
23-Apr-23,41.29935555,20978.09678,-1631.146021
24-Apr-23,41.26317418,21001.86192,-1638.968627
25-Apr-23,41.22699281,21025.62707,-1646.791233
26-Apr-23,41.19081144,21049.39221,-1654.613839
27-Apr-23,41.15463008,21073.15735,-1662.436445
28-Apr-23,41.11844871,21096.92249,-1670.259051
29-Apr-23,41.08226734,21120.68763,-1678.081657
30-Apr-23,41.04608597,21144.45278,-1685.904263
01-May-23,41.0099046,21168.21792,-1693.726869
02-May-23,40.97372323,21191.98306,-1701.549475
03-May-23,40.93754186,21215.7482,-1709.372081
04-May-23,40.9013605,21239.51334,-1717.194687
05-May-23,40.86517913,21263.27849,-1725.017293
06-May-23,40.82899776,21287.04363,-1732.839899
07-May-23,40.79281639,21310.80877,-1740.662505
08-May-23,40.75663502,21334.57391,-1748.485111
09-May-23,40.72045365,21358.33905,-1756.307717
10-May-23,40.68427228,21382.1042,-1764.130323
11-May-23,40.64809092,21405.86934,-1771.952929
12-May-23,40.61190955,21429.63448,-1779.775535
13-May-23,40.57572818,21453.39962,-1787.598141
14-May-23,40.53954681,21477.16476,-1795.420747
15-May-23,40.50336544,21500.92991,-1803.243353
16-May-23,40.46718407,21524.69505,-1811.065959
17-May-23,40.4310027,21548.46019,-1818.888565
18-May-23,40.39482134,21572.22533,-1826.711171
19-May-23,40.35863997,21595.99047,-1834.533777
20-May-23,40.3224586,21619.75561,-1842.356383
21-May-23,40.28627723,21643.52076,-1850.178989
22-May-23,40.25009586,21667.2859,-1858.001595
23-May-23,40.21391449,21691.05104,-1865.824201
24-May-23,40.17773312,21714.81618,-1873.646807
25-May-23,40.14155176,21738.58132,-1881.469413
26-May-23,40.10537039,21762.34647,-1889.292019
27-May-23,40.06918902,21786.11161,-1897.114625
28-May-23,40.03300765,21809.87675,-1904.937231
29-May-23,39.99682628,21833.64189,-1912.759837
30-May-23,39.96064491,21857.40703,-1920.582443
31-May-23,39.92446354,21881.17218,-1928.405049
01-Jun-23,39.88828218,21904.93732,-1936.227655
02-Jun-23,39.85210081,21928.70246,-1944.050261
03-Jun-23,39.81591944,21952.4676,-1951.872867
04-Jun-23,39.77973807,21976.23274,-1959.695473
05-Jun-23,39.7435567,21999.99789,-1967.518079
06-Jun-23,39.70737533,22023.76303,-1975.340685
07-Jun-23,39.67119396,22047.52817,-1983.163291
08-Jun-23,39.6350126,22071.29331,-1990.985897
09-Jun-23,39.59883123,22095.05845,-1998.808503
10-Jun-23,39.56264986,22118.8236,-2006.631109
11-Jun-23,39.52646849,22142.58874,-2014.453715
12-Jun-23,39.49028712,22166.35388,-2022.276321
13-Jun-23,39.45410575,22190.11902,-2030.098927
14-Jun-23,39.41792438,22213.88416,-2037.921533
15-Jun-23,39.38174302,22237.64931,-2045.744139
16-Jun-23,39.34556165,22261.41445,-2053.566745
17-Jun-23,39.30938028,22285.17959,-2061.389351
18-Jun-23,39.27319891,22308.94473,-2069.211957
19-Jun-23,39.23701754,22332.70987,-2077.034563
20-Jun-23,39.20083617,22356.47502,-2084.857169
21-Jun-23,39.1646548,22380.24016,-2092.679775
22-Jun-23,39.12847344,22404.0053,-2100.502381
23-Jun-23,39.09229207,22427.77044,-2108.324987
24-Jun-23,39.0561107,22451.53558,-2116.147593
25-Jun-23,39.01992933,22475.30073,-2123.970199
26-Jun-23,38.98374796,22499.06587,-2131.792805
27-Jun-23,38.94756659,22522.83101,-2139.615411
